,AHU 2 Supply Air Pressure (Pa),AHU 2 fan VFD state [0 off 1 on],AHU 2 Outdoor Air Damper (%),AHU 2 Exhaust Air Damper (%),AHU 2 Heat Recovery Wheel (%),AHU 2 Heating Coil State (%),AHU 2 Cooling Coil State (%),AHU 2 Humidifier State (%),AHU 2 Return Air Temperature [degC],AHU 2 Return Air Humidity [%],AHU 2 Supply Air Temperature [degC],AHU 2 Supply Air Humidity [%],Outdoor temperature (degC),Outdoor humidity (degC),Mixed Air Temperature (degC),AHU 2 Supply Air Temperature Setpoint (degC),AHU 2 Supply Air Pressure Setpoint (Pa),Chilled water VFD pump state [0 off 1 on],Binary availability schedule of the AHU fans
2017-06-23 15:00,100.27,62.528,30,0,0,0,52.195,0,22.139,57.274,15.963,88.398,22.276,61.708,22.26,16,350,0.45,1
2017-06-23 16:00,96.278,62.528,30,0,0,0,51.583,0,22.062,56.14,16.03,86.257,22.253,64.004,22.291,16,350,0.46,1
2017-06-23 17:00,97.458,62.528,30,0,0,0,51.829,0,22.048,55.386,16.037,85.298,22.28,65.084,22.255,16,350,0.45,1
2017-06-23 18:00,99.801,62.528,30,0,0,0,50.594,0,22.196,55.08,16.03,85.796,21.818,71.195,22.289,16,350,0.43,0
2017-06-23 19:00,98.666,62.528,100,66.667,0,0,55.154,0,22.484,55.008,15.959,91.883,20.267,91.307,22.48,16,350,0.42,0
2017-06-23 20:00,90.58,62.528,100,100,0,0,56.115,0,22.576,56.527,16.032,96.449,20.448,92.5,22.382,16,350,0.44,0
2017-06-23 21:00,87.943,62.528,100,100,0,0,56.649,0,22.595,57.073,15.981,96.84,20.097,92.5,22.52,16,350,0.42,0
2017-06-23 22:00,87.46,62.528,100,100,0,0,55.198,0,22.589,57.262,15.985,97.199,19.193,92.5,22.007,16,350,0.43,0
2017-06-23 23:00,83.894,62.528,100,100,0,0,55.203,0,22.566,57.336,16.027,97.468,18.98,92.5,21.801,16,350,0.44,0
2017-06-24 0:00,85.887,62.528,100,100,0,0,54.936,0,22.551,57.381,15.964,97.711,18.45,92.5,21.424,16,350,0.43,0
2017-06-24 1:00,81.269,62.528,100,100,0,0,54.106,0,22.514,57.57,15.999,97.898,18.291,92.5,21.186,16,350,0.41,0
2017-06-24 2:00,86.775,62.528,100,100,0,0,50.371,0,22.474,57.453,15.977,94.788,17.388,92.5,20.723,16,350,0.4,0
2017-06-24 3:00,90.305,62.528,100,100,0,0,45.425,0,22.369,55.3,15.963,83.911,15.932,85.957,19.325,16,350,0.39,0
2017-06-24 4:00,88.78,62.528,100,100,0,0,42.176,0,22.31,53.449,16.066,84.479,15.101,88.272,18.841,16,350,0.34,0
2017-06-24 5:00,74.037,62.528,100,100,0,0,40.901,0,22.266,53.472,15.901,85.388,13.962,92.5,17.956,16,350,0.35,0
2017-06-24 6:00,71.275,62.528,100,100,0,0,40.722,0,22.227,53.083,15.966,85.013,13.324,92.5,17.353,16,350,0.33,0
2017-06-24 7:00,71.313,62.528,100,100,0,0,39.944,0,22.224,53.372,16.063,87.323,13.389,92.5,16.944,16,350,0.33,0
2017-06-24 8:00,71.413,62.528,100,100,0,0,42.762,0,21.858,54.656,15.985,88.305,14.298,92.5,17.353,16,350,0.39,1
2017-06-24 9:00,74.621,62.528,100,100,0,0,44.182,0,21.815,55.606,15.947,87.767,15.491,92.5,18.025,16,350,0.34,1
2017-06-24 10:00,79.186,62.528,100,100,0,0,52.455,0,21.757,55.229,16.018,85.899,17.309,86.459,19.171,16,350,0.41,1
2017-06-24 11:00,84.749,62.528,100,100,0,0,59.706,0,21.748,55.179,15.987,85.206,19.16,71.092,20.116,16,350,0.49,1
2017-06-24 12:00,87.778,62.528,30,16.667,0,0,61.878,0,21.783,54.795,16.139,80.529,21.884,52.481,21.458,16,350,0.49,1
2017-06-24 13:00,87.061,67.53,30,0,0,0,59.549,0,21.74,52.584,15.981,76.35,22.152,44.173,21.817,16,350,0.48,1
2017-06-24 14:00,80.405,62.514,30,0,0,0,59.172,0,21.718,50.712,15.902,73.284,24.13,33.386,22.048,16,350,0.46,1
2017-06-24 15:00,80.349,62.514,30,0,0,0,57.049,0,21.739,49.145,15.914,71.291,23.884,30.388,22.216,16,350,0.47,1
2017-06-24 16:00,79.114,62.514,30,0,0,0,53.407,0,21.747,47.427,15.986,69.65,25.149,22.865,22.265,16,350,0.45,1
2017-06-24 17:00,86.253,62.514,30,0,0,0,57.939,0,21.795,46.46,16.028,69.235,27.344,21.945,22.408,16,350,0.46,1
2017-06-24 18:00,86.068,62.514,30,0,0,0,57.087,0,22.034,46.53,15.938,70.321,21.978,35.679,22.331,16,350,0.46,0
2017-06-24 19:00,88.565,62.514,100,41.667,0,0,56.439,0,22.409,45.866,15.991,71.305,20.528,39.34,22.642,16,350,0.43,0
